,month,data
0,0,0.7185339
1,1,2.3186197
2,2,6.275109
3,3,10.548062
4,4,15.168462
5,5,18.628862
6,6,20.911066
7,7,20.598444
8,8,16.892742
9,9,11.9067955
10,10,6.7133613
11,11,2.6271615
