,month,data
0,0,20.613647
1,1,23.127134
2,2,26.48885
3,3,29.514517
4,4,30.955069
5,5,30.718454
6,6,29.29678
7,7,28.18562
8,8,28.326984
9,9,27.278034
10,10,23.95776
11,11,21.29295
