,month,data
0,0,-8.627694
1,1,-5.76054
2,2,0.39328176
3,3,7.6225295
4,4,13.06706
5,5,17.241348
6,6,19.591677
7,7,18.660713
8,8,14.127462
9,9,7.538675
10,10,-0.4797562
11,11,-6.674736
