,month,data
0,0,22.09512
1,1,22.368814
2,2,23.130676
3,3,23.902231
4,4,24.66631
5,5,25.233608
6,6,25.460255
7,7,25.848354
8,8,25.667942
9,9,25.077343
10,10,24.064308
11,11,22.88911
