,month,data
0,0,11.455781
1,1,12.249044
2,2,14.315503
3,3,17.911995
4,4,21.385805
5,5,24.082478
6,6,25.976048
7,7,26.415964
8,8,24.970978
9,9,22.379618
10,10,17.657063
11,11,13.309191
