,month,data
0,0,24.738369
1,1,27.088943
2,2,29.261927
3,3,30.038494
4,4,29.095678
5,5,27.49216
6,6,25.965733
7,7,25.316957
8,8,26.043179
9,9,26.935863
10,10,26.28504
11,11,24.897831
