,month,data
0,0,22.991753
1,1,22.725483
2,2,21.06017
3,3,17.963713
4,4,14.434135
5,5,11.525026
6,6,11.308992
7,7,13.119087
8,8,15.917233
9,9,18.452602
10,10,20.391508
11,11,22.082106
