,month,data
0,0,-25.267117
1,1,-26.91561
2,2,-28.09312
3,3,-21.767223
4,4,-12.375917
5,5,-5.4377356
6,6,-2.2454634
7,7,-4.8241305
8,8,-12.179098
9,9,-18.721256
10,10,-23.740078
11,11,-25.515888
