,month,data
0,0,9.889163
1,1,11.334067
2,2,13.545851
3,3,15.8319
4,4,19.248304
5,5,22.958578
6,6,26.299412
7,7,26.346857
8,8,22.94875
9,9,18.627516
10,10,14.308594
11,11,10.881398
