,month,data
0,0,25.3825
1,1,25.458927
2,2,25.313305
3,3,24.387857
4,4,22.715715
5,5,21.091875
6,6,20.220268
7,7,20.063305
8,8,20.735714
9,9,21.864553
10,10,23.278393
11,11,24.523214
