,month,data
0,0,25.83984
1,1,25.73493
2,2,25.68098
3,3,25.564297
4,4,25.279926
5,5,24.768135
6,6,24.337368
7,7,24.413464
8,8,24.816372
9,9,25.361609
10,10,25.70571
11,11,25.892307
