,month,data
0,0,15.617432
1,1,16.033945
2,2,18.716513
3,3,22.600918
4,4,26.237616
5,5,27.890827
6,6,28.702753
7,7,28.545872
8,8,27.755962
9,9,25.025688
10,10,21.134861
11,11,17.110092
