,month,data
0,0,12.52262
1,1,14.694948
2,2,17.891094
3,3,22.093075
4,4,26.380741
5,5,29.052948
6,6,29.486765
7,7,29.253653
8,8,27.490265
9,9,23.52545
10,10,18.145191
11,11,13.741341
