,month,data
0,0,25.908178
1,1,27.748844
2,2,28.298542
3,3,28.090113
4,4,27.25332
5,5,25.90831
6,6,24.954948
7,7,24.703165
8,8,25.298588
9,9,25.982883
10,10,26.325115
11,11,25.58441
