,month,data
0,0,21.808256
1,1,22.072477
2,2,21.678898
3,3,20.02477
4,4,18.26055
5,5,16.927523
6,6,15.778898
7,7,15.722018
8,8,16.106422
9,9,17.401834
10,10,18.815596
11,11,20.466055
