,month,data
0,0,-1.0069841
1,1,0.65000993
2,2,4.5536966
3,3,8.748871
4,4,13.374265
5,5,16.728075
6,6,18.732298
7,7,18.362186
8,8,14.850774
9,9,9.99226
10,10,4.640859
11,11,0.48651785
