,month,data
0,0,23.90341
1,1,24.498028
2,2,25.500326
3,3,26.32219
4,4,26.28957
5,5,25.529787
6,6,25.431004
7,7,25.327276
8,8,25.22914
9,9,24.979998
10,10,24.234661
11,11,23.932148
