,month,data
0,0,27.5
1,1,27.549107
2,2,27.749105
3,3,27.77567
4,4,27.748215
5,5,27.547321
6,6,27.299107
7,7,27.300446
8,8,27.200893
9,9,27.30134
10,10,27.501339
11,11,27.60134
