,month,data
0,0,25.064219
1,1,25.021162
2,2,25.322594
3,3,25.561592
4,4,25.676636
5,5,25.570452
6,6,25.537178
7,7,26.028763
8,8,26.489002
9,9,26.72194
10,10,26.467152
11,11,25.622818
