,month,data
0,0,24.954735
1,1,24.894947
2,2,25.191051
3,3,25.464771
4,4,25.463657
5,5,25.359854
6,6,25.337492
7,7,25.834217
8,8,26.266336
9,9,26.501606
10,10,26.228786
11,11,25.48698
