,month,data
0,0,-13.772987
1,1,-11.715096
2,2,-4.978586
3,3,3.3346856
4,4,8.021616
5,5,11.94734
6,6,14.9114685
7,7,14.262711
8,8,9.407025
9,9,2.6396632
10,10,-5.0407667
11,11,-10.950083
