,month,data
0,0,11.337013
1,1,12.244237
2,2,14.526907
3,3,18.326462
4,4,21.950771
5,5,24.686363
6,6,26.537582
7,7,26.925446
8,8,25.296347
9,9,22.467735
10,10,17.576624
11,11,13.1125
