,month,data
0,0,3.548619
1,1,3.5809588
2,2,5.064868
3,3,7.073514
4,4,10.003707
5,5,12.657145
6,6,14.396339
7,7,14.28286
8,8,12.310248
9,9,9.353575
10,10,5.982785
11,11,4.198056
