,month,data
0,0,26.450893
1,1,26.890179
2,2,26.35268
3,3,25.718155
4,4,24.613392
5,5,23.926785
6,6,23.210714
7,7,23.029167
8,8,23.521725
9,9,24.127975
10,10,24.950298
11,11,25.70893
