,month,data
0,0,9.73596
1,1,9.754831
2,2,8.773879
3,3,6.5362396
4,4,4.086082
5,5,2.6100051
6,6,2.047549
7,7,2.6245275
8,8,3.8733191
9,9,5.809471
10,10,7.2883577
11,11,8.900963
