,month,data
0,0,19.956554
1,1,20.847885
2,2,23.411777
3,3,26.708261
4,4,29.541037
5,5,30.12234
6,6,28.783514
7,7,27.802624
8,8,27.555725
9,9,26.232067
10,10,23.869596
11,11,21.405636
