,month,data
0,0,22.986141
1,1,22.996895
2,2,23.468386
3,3,24.098824
4,4,25.255419
5,5,25.807384
6,6,25.92654
7,7,26.2916
8,8,26.198559
9,9,25.818832
10,10,25.035107
11,11,23.933441
