,month,data
0,0,25.00895
1,1,27.778927
2,2,30.64985
3,3,32.114037
4,4,31.525183
5,5,29.335026
6,6,27.32893
7,7,26.371262
8,8,27.091038
9,9,28.737278
10,10,27.650463
11,11,25.451948
