,month,data
0,0,25.573362
1,1,25.717113
2,2,25.886978
3,3,25.707886
4,4,24.9814
5,5,24.277157
6,6,23.774925
7,7,23.67314
8,8,23.952753
9,9,24.460268
10,10,25.028795
11,11,25.384449
