,month,data
0,0,27.111927
1,1,27.169113
2,2,27.33425
3,3,27.736088
4,4,27.803364
5,5,27.57156
6,6,27.322323
7,7,27.382874
8,8,27.468195
9,9,27.61529
10,10,27.60673
11,11,27.46789
