,month,data
0,0,-2.6386917
1,1,-1.8231974
2,2,1.3053128
3,3,4.6453805
4,4,8.9763
5,5,12.254578
6,6,14.166199
7,7,13.789207
8,8,10.910398
9,9,6.5687165
10,10,1.6354532
11,11,-1.3291876
