,month,data
0,0,-10.748751
1,1,-10.811792
2,2,-6.2595205
3,3,-0.023051424
4,4,6.5197096
5,5,12.269081
6,6,15.338081
7,7,13.26593
8,8,8.076475
9,9,1.8826134
10,10,-3.8635705
11,11,-8.211466
