,month,data
0,0,24.287998
1,1,24.008379
2,2,23.274633
3,3,21.60394
4,4,18.845552
5,5,16.252794
6,6,15.89092
7,7,18.07438
8,8,21.639664
9,9,24.43671
10,10,24.818043
11,11,24.394295
