,month,data
0,0,27.42738
1,1,27.90893
2,2,28.234821
3,3,28.62768
4,4,28.37738
5,5,27.95119
6,6,27.599405
7,7,27.555655
8,8,27.46399
9,9,27.45893
10,10,27.440775
11,11,27.372915
