,month,data
0,0,27.6
1,1,28.0
2,2,28.4
3,3,28.6
4,4,27.9
5,5,26.9
6,6,26.5
7,7,26.4
8,8,26.6
9,9,26.9
10,10,27.5
11,11,27.9
