,month,data
0,0,1.6372589
1,1,2.7165608
2,2,6.024615
3,3,9.995722
4,4,14.591192
5,5,18.232206
6,6,21.0772
7,7,21.081392
8,8,17.342278
9,9,12.431776
10,10,7.556615
11,11,3.5563183
