,month,data
0,0,21.23881
1,1,20.893572
2,2,21.322947
3,3,21.761814
4,4,22.350388
5,5,23.305655
6,6,24.23113
7,7,25.286993
8,8,25.793186
9,9,25.19741
10,10,24.065208
11,11,22.419703
