,month,data
0,0,24.20134
1,1,24.027454
2,2,24.464285
3,3,25.074778
4,4,26.060268
5,5,26.4375
6,6,26.269644
7,7,26.501339
8,8,26.362722
9,9,26.11741
10,10,25.744867
11,11,24.822544
