,month,data
0,0,-2.171101
1,1,-1.2
2,2,2.298165
3,3,5.775688
4,4,10.153669
5,5,13.297247
6,6,15.183487
7,7,14.716972
8,8,11.783486
9,9,7.198165
10,10,2.1325688
11,11,-0.9912844
