,month,data
0,0,21.166056
1,1,20.865139
2,2,21.113302
3,3,21.564678
4,4,22.615597
5,5,23.17844
6,6,23.221102
7,7,23.429358
8,8,23.279358
9,9,22.973852
10,10,22.533028
11,11,21.762386
