,month,data
0,0,2.398871
1,1,2.7742648
2,2,5.455252
3,3,8.296429
4,4,12.517936
5,5,15.159218
6,6,17.176445
7,7,17.085346
8,8,14.339943
9,9,10.356854
10,10,6.0705357
11,11,3.581171
