,month,data
0,0,23.69607
1,1,24.66001
2,2,26.280304
3,3,27.958399
4,4,29.675436
5,5,31.604233
6,6,32.23506
7,7,31.519388
8,8,30.263264
9,9,27.696127
10,10,25.554768
11,11,23.98981
