,month,data
0,0,26.966055
1,1,27.181652
2,2,27.31376
3,3,27.11376
4,4,26.759634
5,5,26.036697
6,6,25.665136
7,7,25.519266
8,8,25.700918
9,9,26.123852
10,10,26.375229
11,11,26.655045
