,month,data
0,0,12.248655
1,1,11.834747
2,2,10.631454
3,3,8.3960905
4,4,6.02496
5,5,4.274179
6,6,3.8683898
7,7,4.5411034
8,8,6.0877028
9,9,7.8253984
10,10,9.59342
11,11,11.257296
