,month,data
0,0,23.942936
1,1,24.412403
2,2,25.693716
3,3,26.378845
4,4,25.912907
5,5,24.965012
6,6,25.255573
7,7,25.04094
8,8,24.43079
9,9,24.260445
10,10,23.730381
11,11,23.56014
