,month,data
0,0,-5.161258
1,1,-5.1513176
2,2,-1.452637
3,3,5.160033
4,4,11.028722
5,5,14.841212
6,6,17.210884
7,7,16.296366
8,8,11.812094
9,9,6.441165
10,10,1.2416666
11,11,-3.0318873
