,month,data
0,0,25.10679
1,1,24.99214
2,2,24.80653
3,3,23.861353
4,4,22.135952
5,5,20.330902
6,6,19.63956
7,7,20.2255
8,8,21.548716
9,9,23.138744
10,10,24.26284
11,11,24.728394
