,month,data
0,0,26.263302
1,1,26.724771
2,2,27.173395
3,3,27.490826
4,4,27.711008
5,5,27.589909
6,6,27.236698
7,7,27.298166
8,8,27.148624
9,9,27.167889
10,10,26.781652
11,11,26.401834
