,month,data
0,0,16.77494
1,1,18.919302
2,2,23.226759
3,3,27.065495
4,4,29.333054
5,5,28.827402
6,6,26.874523
7,7,26.229746
8,8,25.976925
9,9,24.376797
10,10,20.582417
11,11,17.401814
