,month,data
0,0,-2.549507
1,1,-0.6137467
2,2,4.2128873
3,3,10.464574
4,4,15.45946
5,5,19.95235
6,6,23.609705
7,7,24.236296
8,8,19.404652
9,9,13.337976
10,10,6.557786
11,11,0.14620553
