,month,data
0,0,-12.000346
1,1,-8.720927
2,2,-1.9054201
3,3,6.4044733
4,4,12.374562
5,5,17.19257
6,6,20.967733
7,7,21.09256
8,8,15.245508
9,9,8.269211
10,10,-0.5224073
11,11,-8.931716
