,month,data
0,0,27.926605
1,1,27.951376
2,2,28.252295
3,3,28.431192
4,4,28.311926
5,5,27.897247
6,6,27.807339
7,7,27.880733
8,8,28.21376
9,9,28.201834
10,10,28.234863
11,11,28.030277
