,month,data
0,0,26.60736
1,1,28.722021
2,2,30.241001
3,3,30.313465
4,4,29.075344
5,5,27.251266
6,6,25.99493
7,7,25.425426
8,8,26.059332
9,9,27.200542
10,10,27.408848
11,11,26.610403
