,month,data
0,0,24.4625
1,1,24.900076
2,2,25.80665
3,3,26.20814
4,4,25.68363
5,5,24.939058
6,6,25.048485
7,7,24.866076
8,8,24.612514
9,9,24.373112
10,10,24.018946
11,11,23.937218
