,month,data
0,0,12.507798
1,1,12.69633
2,2,13.897247
3,3,15.972018
4,4,19.079817
5,5,22.85688
6,6,25.569725
7,7,26.316975
8,8,24.532568
9,9,21.269266
10,10,17.481192
11,11,14.134862
