,month,data
0,0,25.0
1,1,24.95
2,2,25.216667
3,3,25.566668
4,4,26.2
5,5,26.8
6,6,27.2
7,7,27.5
8,8,27.5
9,9,27.2
10,10,26.3
11,11,25.45
