,month,data
0,0,16.829494
1,1,18.296844
2,2,21.868183
3,3,26.614523
4,4,31.842203
5,5,34.40464
6,6,35.63729
7,7,35.31131
8,8,32.850895
9,9,28.850208
10,10,23.821636
11,11,18.928751
