,month,data
0,0,-2.5551138
1,1,-2.5706522
2,2,-1.9730555
3,3,-0.09395046
4,4,3.5561461
5,5,6.8411493
6,6,8.832794
7,7,8.12615
8,8,5.4064183
9,9,1.8642042
10,10,-1.170599
11,11,-2.3106425
