,month,data
0,0,22.506031
1,1,22.40112
2,2,21.954306
3,3,20.84613
4,4,19.04584
5,5,17.64232
6,6,17.575397
7,7,19.13738
8,8,21.28503
9,9,22.216051
10,10,22.653551
11,11,22.640081
