,month,data
0,0,22.547443
1,1,22.783987
2,2,23.533813
3,3,24.264385
4,4,25.114643
5,5,25.847164
6,6,26.04891
7,7,26.28799
8,8,26.062984
9,9,25.477484
10,10,24.336657
11,11,23.172832
