,month,data
0,0,26.931253
1,1,28.809952
2,2,29.728931
3,3,29.322851
4,4,28.120224
5,5,26.459433
6,6,25.435287
7,7,25.118853
8,8,25.713161
9,9,26.681011
10,10,27.263952
11,11,26.70897
