,month,data
0,0,24.19653
1,1,24.525284
2,2,24.712467
3,3,24.582584
4,4,24.316914
5,5,23.2464
6,6,22.766983
7,7,23.44299
8,8,24.100864
9,9,24.302727
10,10,24.206036
11,11,24.017864
