,month,data
0,0,12.112844
1,1,12.505505
2,2,13.9862385
3,3,15.614679
4,4,18.088991
5,5,21.21835
6,6,23.7422
7,7,24.409174
8,8,22.514679
9,9,18.977064
10,10,15.151377
11,11,12.9440365
