,month,data
0,0,24.329817
1,1,24.098623
2,2,24.626606
3,3,25.23578
4,4,26.266514
5,5,26.607798
6,6,26.397247
7,7,26.61147
8,8,26.475687
9,9,26.25413
10,10,25.855045
11,11,24.954586
